state_abbr,city_norm,median_sqft,p25_sqft,p75_sqft,kaggle_n,median_ppsqft,sqft_range
CA,campbell,1691.0,1394.0,2023.0,85,942.3761786600496,629.0
CA,campo,1628.0,1000.0,1861.0,13,321.58522727272725,861.0
CA,campo seco,2000.0,2000.0,2000.0,1,337.5,0.0
CA,camptonville,1344.0,1172.0,2176.0,3,225.73138297872342,1004.0
CA,canby,1420.0,1420.0,1420.0,1,114.78873239436619,0.0
CA,canoga park,1440.0,1125.0,1920.0,53,443.55555555555554,795.0
CA,cantil,640.0,640.0,640.0,1,171.875,0.0
CA,cantua creek,1120.0,1064.0,1120.0,3,136.16071428571428,56.0
CA,canyon country,1526.0,1092.75,2306.0,168,425.6981631382316,1213.25
CA,canyon lake,2157.0,1669.0,2653.0,67,346.3180362860192,984.0
CA,capay,1818.0,1800.0,1839.0,5,829.1666666666666,39.0
CA,capitola,1156.0,952.0,1419.0,17,896.551724137931,467.0
CA,cardiff,2134.5,1744.75,2322.75,4,1100.1575037147104,578.0
CA,cardiff by the sea,2369.5,1816.75,2739.75,16,1198.7163047960594,923.0
CA,carlotta,1728.0,1522.0,2029.0,7,252.94058823529411,507.0
CA,carlsbad,1842.0,1392.0,2581.0,221,633.4125098970704,1189.0
CA,carmel,2034.0,1473.5,3183.0,68,1152.1911352190327,1709.5
CA,carmel valley,2523.0,2097.5,3804.5,27,699.799699549324,1707.0
CA,carmichael,1818.0,1470.0,2142.0,113,324.84407484407484,672.0
CA,carnelian bay,2004.0,1423.5,2307.75,6,664.7342340986829,884.25
CA,carpinteria,1642.0,1292.0,2420.0,25,1173.5294117647059,1128.0
CA,carson,1434.0,1158.25,1748.0,104,449.8471798780488,589.75
CA,caruthers,2140.0,1460.0,2248.0,9,222.6027397260274,788.0
CA,cassel,2571.5,1971.25,3171.75,2,236.6524848532664,1200.5
CA,castaic,1733.5,1392.0,2420.5,60,416.31944444444446,1028.5
CA,castella,1012.0,1012.0,1012.0,1,295.45454545454544,0.0
CA,castro valley,1663.0,1292.0,2196.5,87,672.5380304243395,904.5
CA,castroville,1176.0,1071.0,1430.0,11,549.9075785582255,359.0
CA,cathedral city,1440.0,1158.25,1787.25,218,268.5318817655165,629.0
CA,cathedral cty,1617.5,1331.25,2224.5,8,263.18058144738615,893.25
CA,catheys valley,1824.5,1410.0,3283.75,10,258.1397323892376,1873.75
CA,cayucos,1600.0,1046.0,2327.0,23,856.2367864693446,1281.0
CA,cazadero,1269.0,894.0,1942.0,10,502.3726588167582,1048.0
CA,cedar glen,1276.0,892.0,1748.0,9,434.95297805642633,856.0
CA,cedarpines park,1582.0,1240.0,2400.0,13,276.18657937806876,1160.0
CA,cedarville,2224.0,1553.5,2636.25,8,165.33769275814953,1082.75
CA,ceres,1400.0,1065.0,1723.0,49,283.8183108587651,658.0
CA,cerritos,1994.0,1487.0,2512.0,49,554.7410894418292,1025.0
CA,chalfant valley,2052.0,2052.0,2052.0,1,194.8830409356725,0.0
CA,challenge,1300.0,1262.0,1346.0,3,265.52287581699346,84.0
CA,chatsworth,1831.0,1372.0,2868.0,89,440.225035161744,1496.0
CA,cherry valley,1628.0,1386.0,2075.25,40,290.41473511513004,689.25
CA,chester,1618.0,1407.5,2166.5,19,229.3035479632063,759.0
CA,chico,1705.0,1375.0,2215.0,249,302.2988505747126,840.0
CA,chilcoot,1532.0,1326.0,1738.0,2,279.00315990593765,412.0
CA,chinese camp,2400.0,2400.0,2400.0,1,354.1666666666667,0.0
CA,chino,1683.5,1381.0,2196.0,144,390.73335743901663,815.0
CA,chino hills,1934.0,1441.5,2577.0,111,462.53561253561253,1135.5
CA,chowchilla,1827.0,1385.0,2356.0,81,216.67760998030204,971.0
CA,chula vista,1656.0,1283.75,2276.25,338,435.4665270678081,992.5
CA,citrus heights,1436.0,1249.25,1655.5,230,311.34142301113786,406.25
CA,city terrace,2282.0,1600.0,2396.0,5,559.6,796.0
CA,clairemont mesa,1100.0,1100.0,1100.0,1,209.0909090909091,0.0
CA,claremont,1892.0,1581.5,2277.5,59,480.9259259259259,696.0
CA,clarksburg,2564.5,2449.25,2679.75,2,486.9008803515888,230.5
CA,clayton,2315.0,1572.5,2968.0,31,520.0625325690464,1395.5
CA,clear creek,1296.0,1214.5,1363.5,4,265.580365313154,149.0
CA,clearlake,1248.0,938.0,1534.0,113,203.125,596.0
CA,clearlake oaks,1209.0,963.0,1675.75,48,214.76511736943837,712.75
CA,clements,2896.0,2422.25,3912.75,6,422.3399445018885,1490.5
CA,clio,3106.0,1963.0,3192.0,9,366.7855323484463,1229.0
CA,clipper mills,1153.0,957.5,1868.25,4,221.33984231756511,910.75
CA,cloverdale,1574.0,1312.0,2990.5,35,441.2878787878788,1678.5
CA,clovis,1870.0,1412.0,2579.0,292,263.8240740740741,1167.0
CA,coachella,1556.0,1393.75,1791.0,6,236.55199436790247,397.25
CA,coalinga,1650.0,1195.0,2166.0,35,187.89473684210526,971.0
CA,coarsegold,1872.0,1597.0,2334.0,95,237.92486583184257,737.0
CA,cobb,1812.0,1152.0,2362.0,18,262.1031461442983,1210.0
CA,coffee creek,1650.0,1275.0,2025.0,2,334.65277777777777,750.0
CA,cohasset,1544.0,1164.0,2155.0,6,179.89267969526333,991.0
CA,cold springs,2049.0,1472.5,2625.5,2,672.1402499553851,1153.0
CA,coleville,1490.0,1452.0,1605.25,4,216.48459807908625,153.25
CA,colfax,1860.0,1440.0,2470.0,41,338.8067870826492,1030.0
CA,colma,2157.0,2157.0,2157.0,1,859.9907278627724,0.0
CA,coloma,1404.0,1404.0,1404.0,1,587.6068376068376,0.0
CA,colton,1347.0,1118.0,1808.0,85,340.33078880407123,690.0
CA,colu,1360.0,1360.0,1360.0,1,275.7352941176471,0.0
CA,columbia,1460.0,1344.0,2560.0,13,243.05555555555554,1216.0
CA,colusa,1498.0,1233.5,1904.0,15,236.09393579072534,670.5
CA,commerce,1400.0,1263.0,1422.0,5,522.5574030087095,159.0
CA,comptche,1280.0,1127.5,1340.0,3,1353.5714285714287,212.5
CA,compton,1196.5,978.75,1641.0,156,466.4230516663149,662.25
CA,concord,1386.0,1043.0,1740.0,231,528.169014084507,697.0
CA,concow,1550.0,1550.0,1550.0,1,192.90322580645162,0.0
CA,cool,1906.0,1677.25,2335.25,28,288.7477568764946,658.0
CA,copperopolis,2382.0,1599.0,3054.0,64,303.5133060112244,1455.0
CA,corcoran,1212.0,1040.0,1404.0,34,177.79932178350793,364.0
CA,corning,1440.0,1166.25,1800.25,94,218.27682162632743,634.0
CA,corona,2103.0,1536.0,2975.0,373,357.14285714285717,1439.0
CA,corona del mar,2712.0,2019.25,4260.25,66,1789.464948114551,2241.0
CA,coronado,1962.0,1410.0,2960.5,55,1531.0077519379845,1550.5
CA,corral de tierra,4037.0,4037.0,4037.0,1,866.9804310131285,0.0
CA,corralitos,2543.0,1610.0,3280.0,5,769.969512195122,1670.0
CA,corte madera,1668.0,1500.0,2010.0,13,957.7194106342089,510.0
CA,costa mesa,1695.5,1349.75,2173.5,122,680.6947785797024,823.75
CA,cotati,1747.5,1487.75,2203.25,8,434.31918356432175,715.5
CA,coto de caza,3813.0,2993.75,5131.5,44,577.0045934906775,2137.75
CA,cottonwood,1816.5,1488.75,2385.75,62,258.0,897.0
CA,coulterville,1610.0,990.0,1787.5,12,292.38961352657003,797.5
CA,county los angeles,1200.0,1127.0,1522.0,5,665.3948535936114,395.0
CA,covelo,1375.0,980.0,1625.0,24,320.1515151515151,645.0
CA,covina,1527.5,1216.25,2286.75,110,474.70210176002854,1070.5
CA,cowan heights,4500.0,4500.0,4500.0,1,588.8888888888889,0.0
CA,cr,1095.0,1095.0,1095.0,1,159.8173515981735,0.0
CA,crescent city,1478.0,1048.0,1969.75,88,234.21640331836437,921.75
CA,crescent mills,1472.0,1256.0,2210.0,5,207.9185520361991,954.0
CA,cressey,1152.0,1152.0,1152.0,1,768.2291666666666,0.0
CA,crestline,1440.0,910.5,1873.5,104,313.61668171471445,963.0
CA,creston,2080.0,1824.0,4055.0,7,365.650406504065,2231.0
CA,crockett,2189.5,1422.5,2328.75,10,425.0441888102953,906.25
CA,cromberg,2072.0,1736.0,2628.0,5,208.25289575289574,892.0
CA,crowley lake,4596.5,3123.25,6069.75,2,300.26301728674787,2946.5
CA,crows landing,2243.0,2006.5,2479.5,2,752.5606782989275,473.0
CA,cudahy,1430.0,1280.75,3644.0,18,395.1048951048951,2363.25
CA,culver city,1550.0,1136.0,1910.0,89,855.8011049723757,774.0
CA,cupertino,1785.0,1199.0,2534.0,51,1257.438551099612,1335.0
CA,cutler,1504.0,1504.0,1504.0,1,125.66489361702128,0.0
CA,cutten,1610.0,1440.0,1984.0,5,277.21774193548384,544.0
CA,cuyama,1148.0,892.0,1474.0,3,777.7777777777778,582.0
CA,cypress,1449.0,1156.0,2194.0,57,525.2454417952314,1038.0
CA,daggett,1645.0,1223.5,2552.5,6,131.3998980431268,1329.0
CA,daly city,1350.0,1120.0,1790.0,101,765.7342657342657,670.0
CA,dana point,2157.0,1589.0,3154.0,105,884.3335439039798,1565.0
CA,danville,2734.0,1969.0,3549.0,129,795.7718388512166,1580.0
CA,davis,1760.0,1234.0,2187.0,61,468.0962343096234,953.0
CA,davis creek,1850.0,1655.25,1995.0,4,652.7777777777778,339.75
CA,deer park,8837.0,8837.0,8837.0,1,2251.895439628833,0.0
CA,del mar,3117.5,1973.5,4459.75,40,1338.7628187624205,2486.25
CA,del rey,1043.0,921.5,1644.5,3,263.66251198465966,723.0
CA,del rey oaks,1072.0,1041.5,1132.5,3,792.9104477611941,91.0
CA,delano,1449.5,1188.0,1834.5,20,224.4817390204098,646.5
CA,delhi,1570.0,1345.0,1973.0,13,292.35668789808915,628.0
CA,delleker,624.0,624.0,624.0,1,240.3846153846154,0.0
CA,denair,1375.0,1128.0,1869.25,14,287.2256906042869,741.25
CA,descanso,1877.0,1375.0,2376.5,10,401.8943193997857,1001.5
CA,desert center,1466.0,1417.0,1515.0,2,351.0239526779438,98.0
CA,desert hot springs,1560.0,1200.0,1946.25,212,231.57674841053586,746.25
CA,desert shores,1472.0,1472.0,1472.0,1,142.66304347826087,0.0
CA,devore heights,3285.0,3074.0,3409.0,5,282.3424494649227,335.0
CA,diablo,4178.0,3753.5,4797.0,3,813.7865007180469,1043.5
CA,diamond bar,1899.5,1254.5,2436.25,100,496.92120810954384,1181.75
CA,diamond springs,1392.0,1260.0,1928.5,14,280.98512505012695,668.5
CA,dinsmore,850.0,675.0,1025.0,2,1216.2916666666667,350.0
CA,dinuba,1659.5,1441.5,2186.75,30,210.23564064801178,745.25
CA,discovery bay,2646.5,2127.5,3263.25,74,351.620975295786,1135.75
CA,dixon,2326.0,1700.25,2838.0,60,297.74120636222153,1137.75
CA,dobbins,1560.0,1440.0,1987.5,7,177.08333333333334,547.5
CA,dorrington,2103.0,1831.0,2505.5,4,373.25253860063987,674.5
CA,dorris,1085.0,892.0,1280.5,8,157.53916110515578,388.5
CA,dos palos,1619.5,1066.25,2082.25,18,255.92854296108567,1016.0
CA,dos rios,3000.0,3000.0,3000.0,1,153.0,0.0
CA,douglas city,1673.0,1530.0,1760.0,17,244.3181818181818,230.0
CA,douglas flat,764.0,764.0,764.0,1,346.8586387434555,0.0
CA,downey,1525.5,1214.5,2101.25,92,512.5368952054484,886.75
CA,doyle,1800.0,1800.0,1820.0,5,173.21313586606567,20.0
CA,drytown,1914.0,1914.0,1914.0,1,326.54127481713687,0.0
CA,dsrt hot spgs,1220.0,1135.0,1386.0,3,147.80927835051546,251.0
CA,duarte,1433.0,1093.75,1740.5,36,508.7662311444168,646.75
CA,dublin,2042.0,1434.0,2584.0,129,663.0121177149451,1150.0
CA,ducor,2880.0,2880.0,2880.0,1,295.1388888888889,0.0
CA,dulzura,1934.0,1934.0,1934.0,1,336.0392967942089,0.0
CA,dunlap,1200.0,1025.0,1375.0,2,381.5559772296015,350.0
CA,dunnigan,3661.0,3661.0,3661.0,1,98.06063916962579,0.0
CA,dunsmuir,1321.0,1224.0,1515.0,15,224.16666666666666,291.0
CA,durham,2142.0,1760.0,2450.5,6,360.6272268869602,690.5
CA,dutch flat,1686.0,1252.5,1947.0,6,362.774400540358,694.5
CA,eagle rock,1807.5,1368.0,2239.25,4,758.0540225606499,871.25
CA,earlimart,1254.0,1025.5,1298.0,7,199.35406698564594,272.5
CA,east garrison,1866.0,1860.5,1952.25,8,514.4235924932975,91.75
CA,east los angeles,1350.0,1184.0,1664.0,33,487.7439024390244,480.0
CA,east palo alto,1347.5,885.5,2259.0,34,729.6852033317002,1373.5
CA,east san diego,1228.0,1228.0,1228.0,1,544.7882736156351,0.0
CA,eastvale,2813.5,2075.25,3558.25,90,291.3190574008265,1483.0
CA,edwards,1050.0,1017.0,1083.0,2,111.82959611854183,66.0
CA,el cajon,1404.0,1062.5,1858.0,291,448.65211810012835,795.5
CA,el cajon ca,1500.0,1500.0,1500.0,1,186.6,0.0
CA,el centro,1610.5,1256.5,2341.0,64,190.54769228631523,1084.5
CA,el cerrito,1444.0,1188.75,2183.5,36,659.0277777777778,994.75
CA,el dorado,2113.0,1752.0,2662.0,25,292.8306309826138,910.0
CA,el dorado hills,3172.0,2384.0,4300.0,173,380.08948545861296,1916.0
CA,el granada,2563.5,2432.0,3062.5,6,724.5212170022126,630.5
CA,el macero,2324.0,1953.5,2820.5,3,537.8657487091222,867.0
CA,el mirage,7922.0,4909.0,10935.0,2,132.1070939801723,6026.0
CA,el monte,1327.0,1087.5,1865.5,87,478.0821917808219,778.0
CA,el segundo,1900.0,1346.5,3221.5,31,738.8669950738916,1875.0
CA,el sereno,1400.0,1356.0,1444.0,2,589.9021439811172,88.0
CA,el sobrante,1530.0,1097.0,2121.0,29,513.776493256262,1024.0
CA,elk,2600.0,2600.0,2600.0,1,1267.3076923076924,0.0
CA,elk creek,1414.0,1349.25,1558.25,4,239.2840634333665,209.0
CA,elk grove,2039.5,1546.75,2568.75,268,334.501533166506,1022.0
CA,elk river,1840.0,1840.0,1840.0,1,815.2173913043479,0.0
CA,elverta,1688.0,1197.5,2005.5,20,403.26206492422295,808.0
CA,emeryville,859.0,653.0,1144.0,41,670.3470031545742,491.0
CA,emigrant gap,1176.0,980.0,1372.0,2,398.59693877551024,392.0
CA,empire,2130.0,1605.0,2655.0,2,212.81184486373166,1050.0
CA,encinitas,2256.5,1681.0,3082.25,80,947.4684550008408,1401.25
CA,encino,2507.5,1427.25,4741.0,132,734.7290560288629,3313.75
CA,erskine creek rd,2391.0,2391.0,2391.0,1,219.57340025094103,0.0
CA,escalon,1824.0,1253.0,2298.5,31,328.94736842105266,1045.5
CA,escondido,1780.0,1372.0,2522.0,321,443.4011476264997,1150.0
CA,esparto,1800.0,1166.0,2664.5,7,297.22222222222223,1498.5
CA,etiwanda,988.0,988.0,988.0,1,662.9554655870445,0.0
CA,etna,5175.0,3412.5,6937.5,2,87.35632183908046,3525.0
CA,ettersburg,1200.0,1200.0,1200.0,1,1083.3333333333333,0.0
CA,eureka,1658.5,1423.5,2329.5,30,292.5914366301382,906.0
CA,exeter,2038.0,1320.0,2862.0,45,261.1111111111111,1542.0
CA,fair oaks,1762.0,1479.0,2560.0,90,337.85779760263756,1081.0
CA,fairfax,1510.0,1042.0,1665.0,17,814.7792706333973,623.0
CA,fairfield,1953.0,1482.0,2591.0,179,348.19651741293535,1109.0
CA,fall river mills,1902.0,1618.5,2005.0,8,173.07558025177025,386.5
CA,fallbrook,2211.0,1623.0,3120.75,154,385.9009497782196,1497.75
CA,fallbrook bonsall,3629.0,3629.0,3629.0,1,384.40341691926153,0.0
CA,farmersville,1333.0,1042.0,1386.0,5,215.83493282149712,344.0
CA,farmington,1317.0,1317.0,1317.0,1,1594.5330296127563,0.0
CA,fawnskin,1230.0,959.25,1677.0,16,350.6725107904657,717.75
CA,fay ranch,10000.0,10000.0,10000.0,1,500.0,0.0
CA,fellows,840.0,840.0,840.0,1,151.78571428571428,0.0
CA,felton,1344.0,912.0,1661.0,19,642.2601156069364,749.0
CA,ferndale,1770.0,800.0,1800.0,5,498.75,1000.0
CA,fiddletown,1687.5,1278.0,2073.25,4,367.8406084656085,795.25
CA,fillmore,1960.0,1560.0,2306.0,41,297.7116016909347,746.0
CA,firebaugh,1482.0,1187.0,2165.0,7,226.93997071742314,978.0
CA,fish camp,2183.5,1440.0,3085.25,4,275.4081966746385,1645.25
CA,floriston,2416.0,2416.0,2416.0,1,310.0165562913907,0.0
CA,folsom,1999.5,1625.75,2691.75,204,374.6644659688138,1066.0
CA,fontana,1834.5,1372.5,2288.5,330,342.0505006742907,916.0
CA,foothill ranch,1086.0,1086.0,1086.0,1,639.963167587477,0.0
CA,forbestown,1540.0,1275.0,1970.0,3,178.21782178217822,695.0
CA,forest falls,1110.0,1002.75,1341.75,12,321.54522008131937,339.0
CA,forest knolls,1222.0,1222.0,1222.0,1,368.2487725040917,0.0
CA,forest ranch,1737.0,1359.0,2140.0,24,245.77768874643874,781.0
CA,foresthill,1916.5,1319.0,2664.0,30,281.0466839986223,1345.0
CA,forestville,1714.0,1126.0,2568.5,19,554.8611111111111,1442.5
CA,fort bidwell,1075.0,1075.0,1075.0,1,69.76744186046511,0.0
CA,fort bragg,1405.5,1129.75,1985.5,38,407.5884705175323,855.75
CA,fort jones,1848.0,1556.0,2172.5,15,205.42347696879642,616.5
CA,fortuna,1496.0,1190.0,2144.0,19,304.2907180385289,954.0
CA,foster city,1482.5,1236.0,1787.5,50,862.0444559317652,551.5
CA,fountain valley,1690.0,1446.0,2004.0,53,568.1818181818181,558.0
CA,fowler,1802.0,1317.5,2191.0,19,243.57794508414526,873.5
CA,frazier park,1449.0,1064.0,2156.5,67,256.03511338697876,1092.5
CA,freedom,1182.0,1037.0,1556.5,6,573.3550605549358,519.5
CA,fremont,1678.0,1318.0,2154.0,406,791.486519462155,836.0
CA,french camp,1892.5,1752.75,2032.25,2,651.0893876754135,279.5
CA,french gulch,980.0,846.0,1114.0,2,115.75554595217517,268.0
CA,fresno,1620.0,1277.5,2167.0,1071,233.30058939096267,889.5
CA,friant,2337.5,1707.0,4089.0,12,262.53146695878644,2382.0
CA,fullerton,1828.5,1439.25,2469.5,168,547.5405364481937,1030.25
CA,fulton,1072.0,1072.0,1072.0,1,652.8917910447761,0.0
CA,galt,1779.0,1378.5,2214.0,87,307.9379562043796,835.5
CA,garberville,1687.0,1327.0,2200.0,21,360.0,873.0
CA,garden grove,1448.0,1240.0,1846.0,155,554.0011191941802,606.0
CA,garden valley,1736.0,1430.0,2353.5,15,304.8469387755102,923.5
CA,gardena,1547.0,1295.5,1818.5,87,483.2258064516129,523.0
CA,gasquet,2595.0,2250.0,2717.0,5,176.878612716763,467.0
CA,gaviota,1840.0,1840.0,1840.0,2,4619.565217391304,0.0
CA,genesee,2239.0,2239.0,2239.0,1,312.19294327824923,0.0
CA,georgetown,1440.0,1000.0,1889.25,30,308.18760305627166,889.25
CA,gerber,1440.0,1140.5,1751.0,7,236.49393605292173,610.5
CA,geyserville,3623.0,2433.25,5199.5,8,871.8606423905824,2766.25
CA,gilroy,2143.5,1648.25,2911.0,112,518.3475641699679,1262.75
CA,glassell park,1497.0,1483.0,2318.0,5,727.4549098196393,835.0
CA,glen ellen,2133.5,1311.5,3760.75,12,849.7220907449079,2449.25
CA,glencoe,2576.0,2344.0,3354.0,3,216.60212971926427,1010.0
CA,glendale,1716.0,1238.5,2516.0,191,654.7017189079878,1277.5
CA,glendora,1750.0,1383.0,2400.0,85,524.5033112582781,1017.0
CA,glenhaven,1372.0,1372.0,1372.0,1,185.8600583090379,0.0
CA,glenn,2328.0,2328.0,2328.0,1,592.3539518900344,0.0
CA,glennville,2900.0,2900.0,2900.0,1,413.7931034482759,0.0
CA,gold river,2400.0,2011.0,2673.5,15,326.79546328335255,662.5
CA,gold run,770.5,747.75,793.25,2,414.99661933739014,45.5
CA,goleta,1674.0,1288.0,1968.0,17,768.6335403726708,680.0
CA,gonzales,1744.0,1581.5,2131.5,7,369.8722259583053,550.0
CA,goodyears bar,3064.0,1907.0,3064.0,3,260.7702349869452,1157.0
CA,goshen,1422.5,1340.0,1426.0,36,235.37313432835822,86.0
CA,graeagle,2208.5,1680.5,2713.0,10,295.8797972032978,1032.5
CA,granada hills,1779.0,1406.0,2301.0,73,511.62592382035245,895.0
CA,grand terrace,1618.0,1369.5,2205.25,20,344.5340092558763,835.75
CA,granite bay,3018.0,2302.0,4408.25,74,424.75972386246895,2106.25
CA,grass valley,1802.0,1427.0,2402.5,252,315.4031969399944,975.5
CA,graton,1302.0,1137.0,1467.0,2,693.3513374485597,330.0
CA,greeley hill,1386.0,1033.5,2204.5,3,405.2265960965928,1171.0
CA,green valley,968.0,808.5,1184.5,6,460.2465986394558,376.0
CA,green valley lake,1140.0,828.5,1399.0,15,320.17543859649123,570.5
CA,greenbrae,1451.5,1056.0,2329.5,14,696.6302659648402,1273.5
CA,greenfield,1551.0,1328.5,1662.25,12,334.51833942018266,333.75
CA,greenville,1104.0,1096.0,1300.0,5,224.28636157680108,204.0
CA,greenwood,2073.0,1714.0,2376.0,5,325.6150506512301,662.0
CA,grenada,2452.0,2452.0,2452.0,1,295.67699836867865,0.0
CA,gridley,1248.0,1105.0,2148.0,21,273.8565782044043,1043.0
CA,grizzly flats,1493.0,1384.0,1840.5,6,281.2605370905588,456.5
CA,groveland,1976.5,1477.0,2677.25,42,255.38323905366127,1200.25
CA,grover beach,1406.0,1108.0,1739.0,29,499.21177088807144,631.0
CA,guadalupe,1862.0,1675.0,1938.5,3,321.6970998925886,263.5
CA,gualala,2395.5,1598.0,2662.0,14,354.56349206349205,1064.0
CA,guatay,400.0,400.0,400.0,1,119.75,0.0
CA,guerneville,1392.0,948.0,1767.5,35,488.53711790393015,819.5
CA,guinda,1819.0,1560.0,1980.0,5,646.2925851703407,420.0
CA,gustine,1242.0,916.0,1499.0,17,265.4028436018957,583.0
CA,hacienda heights,1969.0,1492.5,2439.25,90,491.7296032336985,946.75
CA,half moon bay,1747.0,1440.0,2925.5,27,759.493670886076,1485.5
CA,hamilton branch,1949.0,1892.5,1956.5,3,228.75816993464053,64.0
CA,hamilton city,2183.0,1836.5,2529.5,2,186.60261735632076,693.0
CA,hanford,1645.0,1314.0,2251.0,185,218.55442926399294,937.0
CA,happy camp,3076.0,3076.0,3076.0,1,149.5448634590377,0.0
CA,harbor city,1308.0,1034.0,1758.0,50,445.92004259066573,724.0
CA,hat creek,1375.0,1287.5,1462.5,2,1770.282258064516,175.0
CA,hathaway pines,1890.0,1583.0,2081.5,6,254.12985255095512,498.5
CA,hawaiian gardens,940.0,828.75,1336.75,12,510.2605922143844,508.0
CA,hawkins bar,1175.0,1012.5,1337.5,2,345.5490196078431,325.0
CA,hawthorne,1459.0,1192.0,1893.75,68,587.950506977211,701.75
CA,hayfork,1440.0,1075.0,1886.0,63,302.11267605633805,811.0
CA,hayward,1369.0,1101.0,1867.0,252,551.5097449868471,766.0
CA,healdsburg,2549.0,1958.75,3251.5,68,953.3001055708949,1292.75
CA,heber,2300.0,2297.0,2424.0,5,178.2608695652174,127.0
CA,helendale,1995.0,1637.0,2299.0,41,203.80992467877715,662.0
CA,hemet,1457.0,1198.5,1938.5,539,237.52929532858275,740.0
CA,herald,1717.0,1700.0,1984.0,5,444.44444444444446,284.0
CA,hercules,1862.0,1409.5,2259.5,38,462.9270825637141,850.0
CA,herlong,986.0,878.0,1164.0,3,126.77484787018255,286.0
CA,hermosa beach,2005.0,1518.0,3412.0,49,1247.6190476190477,1894.0
CA,hesperia,1873.5,1441.5,2318.5,294,245.84032398541433,877.0
CA,hickman,1458.0,1387.0,1529.0,2,403.8326367781155,142.0
CA,hidden hills,8800.0,5393.0,11850.0,13,1463.9347302058225,6457.0
CA,hidden valley lake,1739.0,1408.75,2539.25,52,224.88755622188904,1130.5
CA,highgrove,988.0,988.0,988.0,1,472.67206477732793,0.0
CA,highland,1573.5,1287.0,1899.25,108,297.3299308752418,612.25
CA,highland park,1383.0,809.0,2080.0,21,737.1007371007371,1271.0
CA,hillsborough,5676.0,4110.0,6840.0,25,1460.9009774755632,2730.0
CA,hilmar,1506.5,1157.75,1676.5,16,345.14469240908255,518.75
CA,hinkley,1704.0,1536.0,1752.0,9,148.3447488584475,216.0
CA,hollister,1973.5,1574.25,2463.5,146,435.9653256164554,889.25
CA,hollywood,1143.0,933.0,1291.5,8,1026.5180760681724,358.5
CA,hollywood hills east,938.5,875.25,1001.75,2,622.2801984319711,126.5
CA,holtville,1518.0,1277.5,2250.0,7,208.06794055201698,972.5
CA,homeland,1440.0,1200.0,1620.0,21,215.4320987654321,420.0
CA,homewood,2770.0,1842.0,3011.0,5,1029.5582862836268,1169.0
CA,honeydew,1194.0,1083.0,2075.5,4,544.3886097152429,992.5
CA,hood,1217.5,919.25,1515.75,2,273.04859147052713,596.5
CA,hoopa,1600.0,1600.0,1600.0,1,250.0,0.0
CA,hopland,2439.0,1840.0,2500.0,5,483.1521739130435,660.0
CA,hornbrook,1516.0,1444.0,2021.0,10,185.72048611111111,577.0
CA,horse creek,1777.0,1777.0,1777.0,1,224.5357343837929,0.0
CA,hughson,1996.0,1720.0,2354.0,25,307.78976953344574,634.0
CA,huntington beach,1650.0,1223.0,2394.0,320,667.2402739586516,1171.0
CA,huntington park,1407.0,1140.0,2353.0,45,399.7093023255814,1213.0
CA,huron,1274.0,1061.0,1487.0,2,181.3970588235294,426.0
CA,hyampom,1756.0,1454.0,2058.0,2,172.06626647834275,604.0
CA,hydesville,1530.0,1530.0,1530.0,1,292.81045751633985,0.0
CA,idyllwild,1464.0,1015.75,1816.25,52,401.4231974538448,800.5
CA,igo,1735.5,1655.25,1815.75,2,202.84960819770947,160.5
CA,imperial,1409.0,1272.0,1908.0,33,214.4082332761578,636.0
CA,imperial beach,1255.5,940.5,1664.5,32,583.1666666666666,724.0
CA,independence,960.0,960.0,960.0,1,217.70833333333334,0.0
CA,indian falls,1404.0,1404.0,1404.0,1,267.0940170940171,0.0
CA,indian wells,2970.5,2252.75,4272.5,72,474.60554433418224,2019.75
CA,indio,1764.0,1322.5,2263.5,335,296.6337706788363,941.0
CA,inglewood,1569.5,1082.5,2213.0,134,510.46016823354773,1130.5
CA,inverness,1365.0,1317.0,1400.0,5,1340.2061855670104,83.0
CA,inyokern,1483.0,958.5,2032.0,11,146.0,1073.5
CA,ione,1680.0,1519.0,2018.0,41,281.4769975786925,499.0
CA,iowa hill,900.0,900.0,900.0,1,287.77777777777777,0.0
CA,irvine,2024.5,1532.0,2751.75,446,687.6479746671662,1219.75
